id,Dimension,Value
52505,Dim1,5.78
52505,Dim3,3.56
52506,Dim3,3.51
52507,Dim2,5.5
52507,Dim3,3.39
52508,Dim1,5.73
52508,Dim3,3.45
52509,Dim1,5.74
52509,Dim2,5.72
52509,Dim3,3.56
52510,Dim1,5.12
52510,Dim2,5.14
52510,Dim3,3.18
52511,Dim2,5.43
52511,Dim3,3.35
52512,Dim1,5.7
52512,Dim2,5.64
52513,Dim1,5.74
52514,Dim1,5.88
52514,Dim2,5.86
52514,Dim3,3.5
52516,Dim1,5.83
52516,Dim3,3.56
52517,Dim1,5.41
52517,Dim2,5.46
52517,Dim3,3.32
52518,Dim1,5.85
52518,Dim2,5.88
52518,Dim3,3.67
52519,Dim1,5.63
52519,Dim2,5.68
52519,Dim3,3.55
52520,Dim1,5.67
52520,Dim2,5.74
52521,Dim1,5.68
52521,Dim2,5.75
52521,Dim3,3.53
52522,Dim1,5.35
52522,Dim3,3.32
52523,Dim3,3.29
52524,Dim1,5.88
52524,Dim2,5.84
52525,Dim1,5.92
52525,Dim2,5.97
52525,Dim3,3.71
52526,Dim1,5.33
52526,Dim2,5.36
52526,Dim3,3.32
52527,Dim1,5.13
52527,Dim2,5.16
52527,Dim3,3.12
52528,Dim2,5.72
52529,Dim1,5.92
52529,Dim2,5.96
52529,Dim3,3.55
52530,Dim1,5.84
52530,Dim3,3.64
52531,Dim1,5.69
52531,Dim2,5.75
52531,Dim3,3.54
52532,Dim3,3.54
52533,Dim1,5.73
52534,Dim1,5.88
52534,Dim3,3.55
52535,Dim2,5.74
52535,Dim3,3.5
52536,Dim3,3.55
52537,Dim1,5.73
52537,Dim2,5.76
52538,Dim2,5.74
52538,Dim3,3.57
52540,Dim1,5.68
52540,Dim2,5.72
52541,Dim1,5.8
52541,Dim2,5.76
52541,Dim3,3.54
52542,Dim1,5.75
52542,Dim3,3.59
52543,Dim1,5.76
52543,Dim2,5.81
52543,Dim3,3.57
52544,Dim1,5.78
52544,Dim3,3.65
52545,Dim1,5.83
52545,Dim3,3.61
52546,Dim2,5.86
52546,Dim3,3.66
52547,Dim1,5.53
52547,Dim2,5.57
52547,Dim3,3.41
52548,Dim1,5.36
52548,Dim2,5.44
52548,Dim3,3.36
52549,Dim2,5.92
52549,Dim3,3.7
52550,Dim1,5.34
52550,Dim2,5.36
52550,Dim3,3.31
52551,Dim1,5.79
52552,Dim2,5.68
52553,Dim1,5.41
52553,Dim2,5.38
52553,Dim3,3.32
52554,Dim1,5.77
52554,Dim2,5.71
52554,Dim3,3.49
52555,Dim3,3.53
52556,Dim1,5.61
52556,Dim3,3.53
52557,Dim1,5.67
52557,Dim2,5.64
52557,Dim3,3.55
52558,Dim1,5.66
52558,Dim2,5.58
52559,Dim2,5.7
52560,Dim1,5.74
52560,Dim3,3.51
52561,Dim1,5.74
52561,Dim2,5.71
52561,Dim3,3.52
52562,Dim3,3.53
52563,Dim2,5.64
52564,Dim1,5.69
52564,Dim2,5.65
52564,Dim3,3.47
52565,Dim1,5.72
52565,Dim2,5.65
52565,Dim3,3.48
52566,Dim1,5.89
52566,Dim2,5.82
52566,Dim3,4.04
52567,Dim1,5.67
52567,Dim2,5.65
52567,Dim3,3.56
52568,Dim1,5.8
52568,Dim3,3.42
52569,Dim1,6.05
52569,Dim2,5.99
52569,Dim3,4.01
52570,Dim1,5.77
52570,Dim2,5.74
52570,Dim3,3.48
52571,Dim1,5.7
52572,Dim1,5.71
52573,Dim1,5.88
52573,Dim2,5.78
52573,Dim3,3.43
52574,Dim1,5.98
52574,Dim2,5.93
52575,Dim1,5.71
52575,Dim2,5.67
52575,Dim3,3.52
52576,Dim1,5.67
52576,Dim2,5.76
52577,Dim3,3.55
52578,Dim1,5.74
52578,Dim2,5.78
52578,Dim3,3.55
52579,Dim1,5.69
52579,Dim2,5.72
52579,Dim3,3.58
52580,Dim1,5.71
52580,Dim2,5.77
52580,Dim3,3.48
52581,Dim1,5.74
52581,Dim2,5.77
52581,Dim3,3.56
52582,Dim2,5.66
52582,Dim3,3.57
52583,Dim1,5.4
52583,Dim3,3.36
52585,Dim1,5.77
52585,Dim2,5.83
52585,Dim3,3.43
52586,Dim1,5.89
52586,Dim2,5.84
52586,Dim3,3.75
52587,Dim1,5.78
52587,Dim2,5.81
52587,Dim3,3.51
52588,Dim3,3.62
52589,Dim1,5.7
52589,Dim2,5.65
52589,Dim3,3.66
52590,Dim1,6.15
52590,Dim2,6.04
52590,Dim3,4.07
52591,Dim1,5.68
52591,Dim2,5.72
52592,Dim1,5.72
52592,Dim2,5.77
52593,Dim1,6.67
52593,Dim2,6.62
52593,Dim3,3.85
52594,Dim1,6.07
52594,Dim2,5.9
52594,Dim3,3.97
52595,Dim1,5.66
52595,Dim3,3.52
52596,Dim1,5.9
52596,Dim2,5.96
52596,Dim3,3.55
52597,Dim1,5.23
52598,Dim3,3.18
52599,Dim2,6.01
52600,Dim2,5.67
52600,Dim3,3.54
52601,Dim2,5.73
52601,Dim3,3.51
52602,Dim1,5.97
52602,Dim3,3.76
52603,Dim1,6.04
52603,Dim3,3.72
52604,Dim1,5.67
52604,Dim2,5.72
52604,Dim3,3.56
52605,Dim1,6.03
52605,Dim2,6.05
52606,Dim1,5.39
52606,Dim2,5.43
52606,Dim3,3.39
52607,Dim1,6.05
52607,Dim3,3.73
52608,Dim1,6
52609,Dim1,5.69
52609,Dim2,5.73
52610,Dim1,5.84
52611,Dim1,5.87
52611,Dim2,5.92
52611,Dim3,3.74
52612,Dim1,5.19
52612,Dim2,5.17
52612,Dim3,3.14
52613,Dim1,5.73
52614,Dim1,5.35
52614,Dim2,5.42
52615,Dim2,5.64
52616,Dim1,6
52616,Dim2,5.96
52616,Dim3,3.55
52617,Dim2,5.6
52617,Dim3,3.6
52618,Dim1,5.83
52618,Dim2,5.8
52618,Dim3,3.44
52619,Dim1,5.72
52619,Dim2,5.76
52619,Dim3,3.51
52620,Dim1,5.68
52620,Dim2,5.71
52621,Dim2,4.4
52621,Dim3,2.76
52622,Dim1,4.31
52622,Dim2,4.33
52622,Dim3,2.75
52623,Dim1,4.46
52623,Dim2,4.49
52623,Dim3,2.71
52624,Dim1,4.33
52624,Dim2,4.36
52624,Dim3,2.71
52625,Dim2,4.55
52625,Dim3,2.76
52626,Dim1,4.48
52626,Dim3,2.73
52627,Dim2,4.6
52628,Dim1,4.49
52628,Dim2,4.47
52629,Dim1,4.5
52629,Dim2,4.47
52629,Dim3,2.78
52630,Dim1,4.54
52630,Dim2,4.61
52630,Dim3,2.84
52631,Dim1,4.67
52631,Dim2,4.7
52631,Dim3,2.81
52632,Dim1,4.43
52632,Dim2,4.45
52632,Dim3,2.72
52633,Dim2,4.45
52633,Dim3,2.73
52634,Dim1,4.27
52634,Dim2,4.3
52635,Dim1,4.15
52635,Dim2,4.2
52635,Dim3,2.56
52636,Dim1,3.97
52636,Dim3,2.48
52637,Dim2,3.98
52637,Dim3,2.47
52639,Dim2,3.98
52640,Dim1,3.98
52640,Dim2,4.05
52641,Dim1,4.15
52641,Dim2,4.17
52641,Dim3,2.58
52642,Dim1,3.97
52642,Dim2,4.01
52642,Dim3,2.51
52643,Dim1,3.99
52644,Dim1,3.92
52644,Dim2,3.97
52644,Dim3,2.49
52645,Dim1,4.03
52645,Dim2,4.06
52645,Dim3,2.44
52646,Dim1,4.07
52646,Dim2,4.1
52646,Dim3,2.45
52647,Dim2,3.99
52647,Dim3,2.48
52648,Dim1,4.03
52648,Dim2,4.05
52648,Dim3,2.46
52649,Dim3,2.46
52650,Dim1,4.04
52650,Dim2,4.09
52650,Dim3,2.38
52651,Dim2,5.47
52651,Dim3,3.37
52652,Dim1,5.76
52652,Dim2,5.82
52652,Dim3,3.61
52653,Dim1,5.81
52653,Dim3,3.51
52654,Dim1,5.79
52654,Dim2,5.81
52655,Dim1,5.87
52655,Dim2,5.91
52656,Dim3,3.59
52657,Dim1,5.67
52657,Dim2,5.74
52657,Dim3,3.61
52658,Dim2,5.89
52658,Dim3,3.55
52659,Dim1,5.6
52659,Dim2,5.67
52660,Dim1,5.68
52660,Dim2,5.73
52660,Dim3,3.55
52661,Dim1,5.65
52662,Dim1,5.67
52662,Dim2,5.71
52662,Dim3,3.61
52663,Dim1,5.66
52663,Dim2,5.68
52663,Dim3,3.57
52664,Dim1,5.65
52664,Dim2,5.7
52665,Dim3,3.71
52666,Dim2,5.85
52666,Dim3,3.56
52667,Dim2,5.77
52667,Dim3,3.55
52668,Dim1,5.89
52668,Dim2,5.94
52668,Dim3,3.68
52669,Dim1,5.74
52669,Dim2,5.69
52670,Dim1,6.05
52670,Dim2,6.02
52670,Dim3,3.63
52671,Dim2,5.6
52672,Dim1,5.21
52673,Dim1,5.68
52673,Dim2,5.71
52673,Dim3,3.57
52674,Dim2,5.57
52675,Dim1,5.83
52675,Dim2,5.77
52675,Dim3,3.56
52676,Dim1,6.49
52676,Dim2,6.36
52676,Dim3,3.69
52677,Dim1,5.56
52677,Dim2,5.41
52677,Dim3,3.63
52678,Dim1,5.79
52678,Dim2,5.83
52678,Dim3,3.68
52679,Dim1,5.76
52679,Dim2,5.8
52679,Dim3,3.66
52680,Dim1,5.38
52680,Dim2,5.41
52680,Dim3,3.33
52681,Dim1,5.37
52681,Dim2,5.38
52682,Dim1,5.84
52682,Dim2,5.87
52682,Dim3,3.62
52683,Dim1,5.67
52683,Dim2,5.71
52683,Dim3,3.57
52684,Dim1,5.78
52684,Dim2,5.81
52684,Dim3,3.5
52685,Dim1,5.72
52685,Dim2,5.79
52685,Dim3,3.49
52686,Dim1,5.49
52686,Dim2,5.57
52686,Dim3,3.29
52687,Dim1,5.36
52687,Dim2,5.33
52687,Dim3,3.32
52688,Dim1,5.6
52688,Dim2,5.64
52688,Dim3,3.53
52689,Dim1,5.56
52689,Dim2,5.61
52689,Dim3,3.57
52690,Dim3,3.45
52691,Dim1,5.85
52691,Dim3,3.54
52692,Dim2,5.72
52692,Dim3,3.61
52693,Dim2,5.79
52694,Dim1,5.65
52694,Dim2,5.7
52694,Dim3,3.49
52695,Dim2,5.68
52696,Dim1,5.69
52696,Dim2,5.74
52696,Dim3,3.54
52697,Dim1,5.7
52697,Dim2,5.73
52697,Dim3,3.51
52698,Dim1,5.66
52698,Dim2,5.68
52698,Dim3,3.56
52699,Dim2,5.76
52699,Dim3,3.63
52700,Dim1,5.93
52701,Dim1,5.46
52701,Dim2,5.51
52701,Dim3,3.3
52702,Dim1,5.87
52703,Dim1,5.68
52703,Dim2,5.73
52703,Dim3,3.54
52704,Dim1,5.89
52704,Dim2,5.94
52704,Dim3,3.38
52705,Dim1,5.92
52705,Dim2,5.88
52705,Dim3,3.55
52706,Dim1,5.97
52706,Dim2,5.93
52706,Dim3,3.72
52707,Dim3,3.69
52708,Dim3,3.71
52709,Dim1,5.97
52709,Dim2,5.95
52710,Dim1,5.78
52710,Dim2,5.73
52710,Dim3,3.61
52711,Dim1,5.93
52711,Dim2,5.88
52711,Dim3,3.57
52712,Dim1,5.98
52712,Dim2,5.94
52712,Dim3,3.52
52713,Dim1,5.31
52713,Dim2,5.27
52713,Dim3,3.11
52714,Dim1,5.6
52714,Dim2,5.55
52714,Dim3,3.3
52715,Dim1,5.31
52715,Dim2,5.36
52715,Dim3,3.35
52716,Dim2,5.8
52716,Dim3,3.54
52717,Dim1,5.31
52717,Dim2,5.35
52717,Dim3,3.26
52718,Dim1,5.72
52719,Dim1,5.31
52719,Dim2,5.32
52719,Dim3,3.31
52720,Dim1,5.94
52720,Dim2,5.9
52720,Dim3,3.68
52721,Dim1,5.88
52721,Dim3,3.55
52722,Dim1,5.42
52722,Dim2,5.46
52723,Dim1,5.75
52723,Dim2,5.85
52723,Dim3,3.56
52724,Dim1,5.89
52724,Dim2,5.94
52724,Dim3,3.63
52725,Dim1,5.98
52725,Dim2,6.03
52725,Dim3,3.69
52726,Dim2,5.88
52726,Dim3,3.57
52727,Dim2,5.75
52727,Dim3,3.56
52728,Dim1,5.76
52728,Dim2,5.81
52728,Dim3,3.58
52729,Dim1,5.63
52730,Dim1,5.65
52730,Dim2,5.68
52730,Dim3,3.54
52731,Dim1,5.82
52731,Dim3,3.58
52732,Dim1,6.18
52732,Dim3,3.73
52733,Dim1,5.27
52733,Dim2,5.29
52733,Dim3,3.29
52734,Dim1,5.91
52734,Dim3,3.63
52735,Dim1,5.65
52735,Dim2,5.69
52736,Dim1,5.71
52736,Dim2,5.74
52736,Dim3,3.54
52737,Dim1,5.66
52737,Dim2,5.72
52737,Dim3,3.57
52738,Dim1,5.7
52738,Dim3,3.52
52739,Dim3,3.54
52740,Dim1,5.83
52740,Dim2,5.85
52740,Dim3,3.39
52741,Dim1,6
52741,Dim2,5.96
52741,Dim3,3.71
52742,Dim1,6.08
52742,Dim2,6.05
52743,Dim1,5.07
52743,Dim2,5.12
52743,Dim3,3.18
52744,Dim1,5.66
52744,Dim3,3.55
52745,Dim1,5.69
52745,Dim2,5.76
52745,Dim3,3.57
52746,Dim2,5.77
52746,Dim3,3.55
52748,Dim1,5.66
52748,Dim3,3.55
52749,Dim1,5.8
52749,Dim2,5.75
52749,Dim3,3.42
52750,Dim1,5.41
52750,Dim2,5.45
52750,Dim3,3.32
52751,Dim1,5.67
52751,Dim2,5.64
52751,Dim3,3.52
52752,Dim1,5.58
52752,Dim2,5.55
52752,Dim3,3.63
52753,Dim1,5.77
52753,Dim2,5.72
52753,Dim3,3.58
52754,Dim1,5.92
52754,Dim3,3.68
52755,Dim1,5.83
52755,Dim2,5.78
52756,Dim1,5.69
52756,Dim2,5.75
52756,Dim3,3.59
52757,Dim1,5.63
52757,Dim2,5.69
52758,Dim1,5.54
52758,Dim2,5.6
52758,Dim3,3.56
52759,Dim1,5.73
52759,Dim2,5.76
52760,Dim1,6.09
52760,Dim3,3.62
52761,Dim1,5.51
52761,Dim2,5.54
52761,Dim3,3.37
52762,Dim1,5.79
52762,Dim2,5.74
52762,Dim3,3.42
52763,Dim1,5.96
52763,Dim2,5.9
52764,Dim1,5.78
52764,Dim2,5.84
52764,Dim3,3.39
52765,Dim1,5.95
52765,Dim3,3.62
52767,Dim1,5.18
52767,Dim3,3.23
52768,Dim1,5.89
52768,Dim2,5.92
52768,Dim3,3.66
52769,Dim1,5.67
52769,Dim2,5.62
52769,Dim3,3.61
52770,Dim1,5.81
52770,Dim3,3.51
52771,Dim1,5.87
52771,Dim2,5.93
52771,Dim3,3.47
52772,Dim1,6.05
52772,Dim2,6.11
52773,Dim2,6
52773,Dim3,3.7
52774,Dim2,5.85
52774,Dim3,3.61
52775,Dim1,5.73
52775,Dim2,5.75
52775,Dim3,3.53
52776,Dim1,6.29
52776,Dim2,6.26
52777,Dim2,5.78
52777,Dim3,3.59
52779,Dim2,5.9
52779,Dim3,3.72
52780,Dim3,3.56
52781,Dim1,5.46
52781,Dim2,5.5
52782,Dim1,6.04
52782,Dim2,6.07
52782,Dim3,3.77
52783,Dim1,5.64
52783,Dim2,5.68
52783,Dim3,3.5
52784,Dim1,5.72
52784,Dim3,3.61
52785,Dim1,5.32
52785,Dim2,5.36
52785,Dim3,3.32
52786,Dim1,5.66
52786,Dim2,5.69
52786,Dim3,3.51
52787,Dim1,5.74
52787,Dim2,5.69
52787,Dim3,3.6
52788,Dim1,6.34
52788,Dim2,6.2
52788,Dim3,3.98
52789,Dim1,5.42
52789,Dim3,3.19
52790,Dim1,5.77
52790,Dim2,5.74
52790,Dim3,3.56
52791,Dim1,5.44
52791,Dim2,5.47
52791,Dim3,3.33
52792,Dim1,5.47
52792,Dim2,5.5
52792,Dim3,3.35
52793,Dim1,5.71
52793,Dim3,3.55
52794,Dim2,5.63
52794,Dim3,3.58
52795,Dim1,5.56
52795,Dim2,5.59
52795,Dim3,3.53
52796,Dim1,5.74
52796,Dim3,3.41
52797,Dim1,5.64
52797,Dim3,3.49
52798,Dim1,5.62
52798,Dim2,5.65
52798,Dim3,3.58
52799,Dim1,5.25
52799,Dim3,3.27
52800,Dim3,3.51
52801,Dim1,5.98
52801,Dim2,6.03
52801,Dim3,3.73
52802,Dim1,5.39
52802,Dim3,3.36
52803,Dim1,5.67
52803,Dim2,5.72
52803,Dim3,3.51
52804,Dim2,6.37
52804,Dim3,3.91
52805,Dim1,5.72
52805,Dim3,3.48
52806,Dim2,6.75
52806,Dim3,4.5
52807,Dim1,5.7
52807,Dim2,5.65
52807,Dim3,3.52
52808,Dim1,5.71
52808,Dim3,3.61
52809,Dim2,5.6
52809,Dim3,3.55
52810,Dim1,5.7
52810,Dim2,5.65
52811,Dim1,5.68
52811,Dim2,5.66
52811,Dim3,3.57
52812,Dim2,5.67
52812,Dim3,3.58
52813,Dim1,5.73
52813,Dim2,5.68
52813,Dim3,3.56
52814,Dim1,5.87
52814,Dim3,3.46
52815,Dim1,5.73
52815,Dim2,5.68
52816,Dim1,5.83
52817,Dim1,5.83
52817,Dim2,5.9
52818,Dim1,5.69
52818,Dim3,3.55
52819,Dim1,5.66
52820,Dim1,5.85
52820,Dim2,5.9
52820,Dim3,3.52
52821,Dim2,5.69
52821,Dim3,3.53
52822,Dim1,5.8
52822,Dim2,5.86
52822,Dim3,3.63
52823,Dim2,5.69
52823,Dim3,3.49
52824,Dim2,5.79
52825,Dim1,5.85
52825,Dim2,5.88
52825,Dim3,3.62
52826,Dim1,5.77
52826,Dim2,5.78
52826,Dim3,3.39
52827,Dim1,5.75
52827,Dim2,5.8
52827,Dim3,3.43
52828,Dim1,5.65
52828,Dim2,5.67
52828,Dim3,3.51
52829,Dim2,5.69
52829,Dim3,3.51
52830,Dim1,6.01
52830,Dim2,5.98
52831,Dim1,5.64
52831,Dim2,5.67
52831,Dim3,3.48
52832,Dim2,5.93
52833,Dim1,5.7
52833,Dim2,5.67
52834,Dim2,5.67
52834,Dim3,3.53
52835,Dim1,5.99
52835,Dim2,5.97
52835,Dim3,3.74
52836,Dim1,5.64
52836,Dim2,5.7
52836,Dim3,3.58
52837,Dim1,5.76
52837,Dim2,5.8
52838,Dim2,5.88
52839,Dim1,5.95
52839,Dim2,5.89
52839,Dim3,3.52
52840,Dim1,5.63
52840,Dim2,5.67
52840,Dim3,3.54
52841,Dim1,5.21
52841,Dim2,5.22
52841,Dim3,3.16
52842,Dim3,3.59
52843,Dim1,5.73
52843,Dim2,5.76
52844,Dim1,5.75
52844,Dim2,5.77
52844,Dim3,3.49
52845,Dim1,5.67
52845,Dim3,3.53
52846,Dim1,5.68
52846,Dim2,5.72
52846,Dim3,3.55
52847,Dim2,5.82
52847,Dim3,3.49
52848,Dim2,5.49
52848,Dim3,3.37
52849,Dim1,5.4
52850,Dim1,5.75
52850,Dim2,5.69
52850,Dim3,3.49
52851,Dim3,3.52
52852,Dim1,5.6
52852,Dim3,3.5
52853,Dim1,5.6
52853,Dim2,5.64
52853,Dim3,3.57
52854,Dim1,5.9
52854,Dim2,5.84
52854,Dim3,3.81
52855,Dim1,5.4
52855,Dim2,5.36
52855,Dim3,3.36
52856,Dim1,5.46
52856,Dim2,5.42
52856,Dim3,3.27
52857,Dim1,5.75
52857,Dim2,5.77
52858,Dim1,5.69
52858,Dim3,3.55
52859,Dim1,5.72
52859,Dim3,3.6
52860,Dim1,5.89
52860,Dim2,5.85
52860,Dim3,3.64
52861,Dim2,5.18
52861,Dim3,4.09
52862,Dim1,5.21
52862,Dim2,5.18
52862,Dim3,4.09
52863,Dim2,5.12
52864,Dim1,5.75
52864,Dim2,5.8
52864,Dim3,3.68
52865,Dim1,5.75
52865,Dim2,5.68
52865,Dim3,3.57
52866,Dim1,6.26
52866,Dim2,6.16
52866,Dim3,3.66
52867,Dim2,5.85
52867,Dim3,3.57
52868,Dim1,5.88
52868,Dim2,5.86
52868,Dim3,3.59
52869,Dim1,5.74
52869,Dim2,5.79
52869,Dim3,3.57
52870,Dim2,6.18
52871,Dim1,5.83
52871,Dim2,5.8
52871,Dim3,3.54
52872,Dim1,5.88
52872,Dim2,5.82
52872,Dim3,3.53
52873,Dim1,5.29
52873,Dim2,5.27
52873,Dim3,3.29
52874,Dim1,5.27
52874,Dim2,5.3
52874,Dim3,3.21
52875,Dim1,5.7
52875,Dim2,5.62
52875,Dim3,3.49
52876,Dim1,5.11
52876,Dim2,5.18
52877,Dim3,3.76
52878,Dim1,5.82
52878,Dim3,3.59
52879,Dim1,5.89
52879,Dim3,3.54
52880,Dim2,5.84
52880,Dim3,3.68
52881,Dim1,5.25
52881,Dim2,5.27
52882,Dim1,5.79
52882,Dim2,5.83
52882,Dim3,3.6
52883,Dim1,5.78
52883,Dim2,5.81
52883,Dim3,3.6
52884,Dim3,3.61
52885,Dim2,5.85
52885,Dim3,3.62
52886,Dim1,5.78
52886,Dim2,5.83
52886,Dim3,3.38
52887,Dim3,3.53
52888,Dim1,5.89
52888,Dim2,5.97
52888,Dim3,3.57
52889,Dim1,5.99
52890,Dim1,5.71
52890,Dim3,3.59
52891,Dim1,5.26
52891,Dim2,5.28
52891,Dim3,3.23
52892,Dim2,5.29
52892,Dim3,3.23
52893,Dim1,5.83
52893,Dim2,5.85
52893,Dim3,3.54
52894,Dim1,5.88
52894,Dim2,5.78
52894,Dim3,3.43
52895,Dim1,5.73
52895,Dim2,5.78
52896,Dim1,5.75
52896,Dim2,5.79
52897,Dim2,5.83
52897,Dim3,3.58
52898,Dim2,6.09
52898,Dim3,3.62
52899,Dim1,5.82
52899,Dim2,5.77
52900,Dim1,5.86
52900,Dim2,5.91
52900,Dim3,3.67
52901,Dim1,5.78
52901,Dim2,5.74
52901,Dim3,3.6
52902,Dim1,5.73
52902,Dim2,5.76
52902,Dim3,3.53
52903,Dim2,5.78
52903,Dim3,3.6
52904,Dim1,5.83
52904,Dim3,3.63
52905,Dim1,5.69
52905,Dim2,5.73
52905,Dim3,3.58
52906,Dim1,5.86
52906,Dim2,5.83
52907,Dim1,5.86
52907,Dim2,5.76
52908,Dim2,5.63
52908,Dim3,3.4
52909,Dim1,5.53
52909,Dim3,3.43
52910,Dim2,5.56
52910,Dim3,3.42
52911,Dim2,5.84
52911,Dim3,3.62
52912,Dim1,5.71
52912,Dim2,5.63
52913,Dim1,5.65
52913,Dim2,5.7
52913,Dim3,3.58
52914,Dim1,5.78
52914,Dim3,3.59
52915,Dim3,3.5
52916,Dim1,5.79
52916,Dim2,5.74
52916,Dim3,3.45
52917,Dim1,5.66
52917,Dim2,5.6
52917,Dim3,3.61
52918,Dim1,5.63
52918,Dim2,5.67
52918,Dim3,3.6
52919,Dim1,5.83
52919,Dim2,5.87
52919,Dim3,3.47
52920,Dim1,5.64
52920,Dim2,5.7
52920,Dim3,3.54
52921,Dim1,5.66
52922,Dim1,5.72
52922,Dim2,5.76
52922,Dim3,3.61
52923,Dim1,5.4
52923,Dim2,5.42
52923,Dim3,3.29
52924,Dim2,5.4
52924,Dim3,3.31
52925,Dim1,5.74
52925,Dim2,5.79
52925,Dim3,3.51
52926,Dim1,5.77
52926,Dim3,3.49
52927,Dim1,5.76
52927,Dim3,3.61
52928,Dim2,5.34
52929,Dim1,5.94
52929,Dim3,3.7
52930,Dim1,5.69
52930,Dim2,5.72
52930,Dim3,3.48
52931,Dim1,5.9
52931,Dim2,5.93
52931,Dim3,3.57
52932,Dim2,5.8
52932,Dim3,3.55
52933,Dim1,5.73
52933,Dim2,5.78
52933,Dim3,3.46
52934,Dim1,5.6
52934,Dim2,5.63
52934,Dim3,3.53
52935,Dim1,5.56
52935,Dim3,3.5
52936,Dim1,5.71
52936,Dim2,5.77
52936,Dim3,3.48
52937,Dim2,5.74
52937,Dim3,3.41
52938,Dim1,5.65
52938,Dim2,5.62
52938,Dim3,3.58
52939,Dim3,3.53
52940,Dim1,5.72
52940,Dim3,3.55
52941,Dim1,5.68
52941,Dim2,5.64
52941,Dim3,3.49
52942,Dim1,5.63
52942,Dim3,3.49
52943,Dim1,5.55
52943,Dim3,3.48
52944,Dim1,5.62
52944,Dim2,5.66
52944,Dim3,3.57
52945,Dim1,5.78
52945,Dim2,5.8
52945,Dim3,3.65
52946,Dim1,5.79
52946,Dim2,5.81
52946,Dim3,3.67
52947,Dim1,5.77
52947,Dim3,3.49
52948,Dim1,5.64
52948,Dim2,5.68
52948,Dim3,3.54
52949,Dim1,5.71
52950,Dim3,3.69
52951,Dim1,4
52951,Dim2,4.02
52951,Dim3,2.43
52952,Dim1,3.96
52952,Dim3,2.5
52953,Dim1,3.94
52954,Dim1,4.04
52954,Dim2,4.07
52954,Dim3,2.4
52955,Dim1,4.07
52955,Dim2,4.1
52955,Dim3,2.41
52956,Dim1,4.05
52956,Dim2,4.08
52956,Dim3,2.4
52957,Dim1,4.04
52957,Dim2,4.1
52958,Dim1,3.93
52958,Dim2,4
52958,Dim3,2.45
52959,Dim2,4.02
52960,Dim2,4.1
52960,Dim3,2.44
52961,Dim1,3.92
52961,Dim3,2.5
52962,Dim1,3.96
52962,Dim2,4.01
52962,Dim3,2.49
52963,Dim1,3.97
52963,Dim2,4
52964,Dim1,4.02
52964,Dim2,4.06
52964,Dim3,2.44
52965,Dim2,4.1
52965,Dim3,2.45
52966,Dim1,3.98
52966,Dim2,4.03
52968,Dim1,3.93
52968,Dim2,3.96
52969,Dim1,3.97
52969,Dim2,4.02
52969,Dim3,2.47
52970,Dim2,4.09
52970,Dim3,2.49
52971,Dim1,4.71
52971,Dim2,4.74
52971,Dim3,2.94
52972,Dim1,4.64
52972,Dim2,4.69
52972,Dim3,2.85
52973,Dim1,4.6
52973,Dim2,4.61
52973,Dim3,2.86
52974,Dim3,2.83
52975,Dim1,4.54
52975,Dim2,4.6
52975,Dim3,2.81
52976,Dim2,4.14
52976,Dim3,2.4
52977,Dim1,4.24
52978,Dim1,4.54
52978,Dim3,2.82
52979,Dim1,4.34
52979,Dim2,4.37
52979,Dim3,2.6
52980,Dim1,4.3
52980,Dim3,2.63
52981,Dim1,6.02
52981,Dim2,5.94
52981,Dim3,3.71
52982,Dim1,5.65
52982,Dim2,5.68
52983,Dim2,5.85
52983,Dim3,3.5
52984,Dim1,5.78
52984,Dim2,5.79
52985,Dim1,5.71
52985,Dim3,3.58
52986,Dim1,5.69
52986,Dim2,5.74
52987,Dim1,5.74
52987,Dim2,5.8
52987,Dim3,3.55
52988,Dim2,5.89
52988,Dim3,3.57
52989,Dim1,5.73
52989,Dim2,5.77
52989,Dim3,3.6
52990,Dim1,5.74
52990,Dim2,5.77
52990,Dim3,3.55
52991,Dim1,5.78
52991,Dim2,5.84
52991,Dim3,3.75
52992,Dim2,6.34
52992,Dim3,3.91
52993,Dim2,5.52
52993,Dim3,3.53
52994,Dim1,6.69
52994,Dim2,6.59
52994,Dim3,4.5
52995,Dim2,5.68
52996,Dim1,5.77
52996,Dim2,5.79
52996,Dim3,3.56
52997,Dim2,5.83
52997,Dim3,3.55
52998,Dim1,5.82
52998,Dim2,5.86
52998,Dim3,3.56
52999,Dim1,5.96
52999,Dim2,6
52999,Dim3,3.66
53e3,Dim2,5.58
53e3,Dim3,3.61
53001,Dim1,5.69
53001,Dim2,5.67
53001,Dim3,3.49
53002,Dim1,5.69
53002,Dim2,5.63
53002,Dim3,3.53
53003,Dim1,5.79
53003,Dim2,5.74
53003,Dim3,3.48
53004,Dim2,5.79
53004,Dim3,3.45
53005,Dim1,5.62
53005,Dim3,3.6
53006,Dim1,5.72
53006,Dim2,5.56
53006,Dim3,3.5
53007,Dim2,5.66
53007,Dim3,3.68
53008,Dim1,5.76
53008,Dim2,5.72
53008,Dim3,3.5
53009,Dim2,5.71
53009,Dim3,3.48
53010,Dim1,5.8
53010,Dim3,3.43
53011,Dim1,5.67
53011,Dim2,5.65
53011,Dim3,3.51
53012,Dim1,5.75
53012,Dim2,5.7
53012,Dim3,3.47
53013,Dim1,5.68
53013,Dim2,5.64
