Price,X2,X3,X4,X5,X6,ID,Currency
1304.508712,B_R,NA,59.8,59,0.42,11875,USD
1221.48832,E_R,SI1,61.9,56,0.42,39080,EUR
1221.48832,B_R,SI1,60.8,59,NA,35378,EUR
1715.82424,E_R,SI1,62,55,0.42,50568,AUD
1304.508712,E_R,SI1,61.9,57,0.42,21431,USD
1221.48832,B_R,SI1,61.1,60,NA,1302,EUR
145239.692,E_R,SI1,61.7,56,NA,12713,JPY
145239.692,B_R,SI1,61.9,59,0.42,16200,JPY
1304.508712,B_R,SI1,62.1,59,0.42,19902,USD
1304.508712,B_R,SI1,62.8,58,0.42,14352,USD
145239.692,E_Y,VVS1,62.3,55,0.33,20049,JPY
1221.48832,B_Y,NA,61.5,59,0.33,4141,EUR
1221.48832,B_X,NA,63,61,0.7,51946,EUR
145239.692,B_A,SI1,62.3,59,0.44,39216,JPY
1304.508712,E_A,SI1,62.6,56,0.44,31293,USD
1305.7630473,D_T,NA,63.1,58,NA,43304,USD
1305.7630473,D_T,SI1,60.3,61,0.52,23664,USD
145379.34555,E_R,VVS2,61.4,55,NA,43521,JPY
1305.7630473,E_R,VVS2,61.6,56,0.3,23754,USD
1717.474071,E_R,NA,61.7,57,0.3,22139,AUD
1041,E_X,VVS1,61.5,56,0.3,14628,GBP
1222.662828,E_X,VVS1,61.4,56,NA,20538,EUR
1041,E_X,NA,61.9,55,0.3,44236,GBP
1305.7630473,E_X,NA,61.7,57,0.3,12178,USD
145379.34555,E_X,VVS1,61.1,55,0.3,39469,JPY
1041,C_Y,VVS1,61.6,61,NA,28368,GBP
1305.7630473,E_A,VS2,61.6,57,NA,46061,USD
1222.662828,E_A,VS2,61.2,57,NA,4790,EUR
1222.662828,E_A,VS2,62,57,NA,29711,EUR
1305.7630473,E_X,VS1,61.7,56,0.37,26083,USD
1041,E_X,VS1,61.1,57,0.37,1043,GBP
1041,E_A,VS2,62.5,56,0.37,30330,GBP
1041,B_A,VS2,61.1,57,0.37,42644,GBP
1717.474071,B_A,VS2,59.5,59,0.37,50629,AUD
145379.34555,E_A,VS2,61.9,53,NA,22573,JPY
1222.662828,B_A,NA,60.3,58,0.37,3686,EUR
1305.7630473,B_A,VS2,61,59,0.37,2093,USD
1041,B_A,VS2,61.5,58,0.37,30786,GBP
145379.34555,E_A,VS2,62.3,56,NA,49593,JPY
1717.474071,E_A,NA,61.5,56,NA,52872,AUD
1222.662828,B_A,NA,63,58,0.37,28671,EUR
1041,E_A,VS2,62.7,56,0.37,12399,GBP
1041,B_A,VS2,59.1,60,0.37,22579,GBP
1042,D_A,SI1,61.4,62,0.46,37951,GBP
145518.9991,B_P,VS2,62.6,58,0.54,30954,JPY
145518.9991,E_R,VVS2,61.6,57,0.36,44696,JPY
1223.837336,E_X,IF,61.5,55,NA,28725,EUR
1719.123902,E_Y,NA,59.7,56,NA,15031,AUD
145518.9991,C_A,NA,61.9,61,0.42,2945,JPY
1223.837336,E_Y,VS2,61.4,59,NA,39828,EUR
1308.2717179,D_A,VVS2,62.3,57,0.4,6234,USD
1308.2717179,C_X,SI1,63.1,61,0.5,47470,USD
145658.65265,E_C,VVS1,62.2,57,NA,40637,JPY
1043,E_C,VVS1,62.7,54,NA,9434,GBP
1043,B_C,NA,60.4,58,NA,21786,GBP
1308.2717179,D_C,VVS1,61.4,60,0.41,40368,USD
1308.2717179,E_C,NA,61.4,56,NA,18463,USD
1043,E_Y,VVS1,62.3,54,0.4,23040,GBP
1308.2717179,E_Y,NA,62.3,54,0.4,30376,USD
1043,E_Y,NA,62.4,54,0.4,7326,GBP
1308.2717179,E_Y,VVS1,62,55,0.4,25490,USD
145658.65265,E_Y,VVS1,62.4,54,0.4,11844,JPY
1043,E_T,IF,62,54,0.45,40975,GBP
1309.5260532,E_A,VVS1,62.5,56,NA,42263,USD
1309.5260532,B_A,VVS1,60.8,59,NA,7074,USD
1044,D_P,NA,61.5,56,0.53,16756,GBP
1309.5260532,D_C,IF,64,56,0.4,8717,USD
1044,D_Y,IF,62.2,58,0.35,17287,GBP
1044,E_A,VVS1,62.2,56,NA,33841,GBP
145798.3062,D_Y,IF,59.1,59,0.35,24565,JPY
1309.5260532,B_A,VVS1,61,58,0.35,41994,USD
1309.5260532,E_Y,IF,61.1,56,0.35,49980,USD
145798.3062,E_A,VVS1,62,56,0.35,264,JPY
1044,E_X,NA,61.8,55,0.41,1672,GBP
1228.535368,D_C,NA,61.4,57,NA,29342,EUR
146077.6133,D_T,SI1,63.5,60,0.51,49459,JPY
146077.6133,D_A,SI2,60.8,61,0.5,18940,JPY
1228.535368,E_X,SI2,62.7,57,0.51,24866,EUR
1725.723226,E_T,IF,62.3,53,0.43,41936,AUD
146077.6133,E_X,IF,62.1,56,NA,39526,JPY
1725.723226,E_X,IF,62,56,0.31,39932,AUD
146077.6133,B_A,NA,61.4,60,NA,2962,JPY
1312.0347238,E_X,IF,61.8,54,NA,37522,USD
1046,B_A,VVS2,60.8,55,0.31,24924,GBP
1725.723226,B_A,VVS2,61.4,58,0.31,38307,AUD
146077.6133,E_A,VVS2,61.6,55,0.31,53191,JPY
1046,B_A,VVS2,61.9,58,0.31,26455,GBP
1228.535368,E_A,VVS2,61.6,57,0.31,48756,EUR
1228.535368,B_A,VVS2,60.4,59,NA,7947,EUR
1725.723226,E_A,NA,61.7,56,NA,25602,AUD
146077.6133,B_A,VVS2,61.3,60,NA,26078,JPY
1725.723226,E_C,IF,60,57,0.31,33601,AUD
146077.6133,E_C,NA,61.8,56,NA,25790,JPY
1312.0347238,B_C,IF,61,58,0.31,50636,USD
1228.535368,B_C,IF,61.7,58,0.31,48253,EUR
1725.723226,E_Y,VVS1,59.5,56,0.31,50376,AUD
1312.0347238,E_Y,NA,60.7,57,0.31,36329,USD
1046,B_Y,VVS1,60.7,58,0.31,29148,GBP
1725.723226,E_Y,VVS1,60.6,57,NA,778,AUD
146077.6133,B_Y,VVS1,62.1,59,0.31,1039,JPY
1725.723226,E_Y,VVS1,61.6,56,0.31,45024,AUD
1312.0347238,E_Y,NA,60.8,56,0.31,8846,USD
146077.6133,E_Y,NA,61.2,56,0.31,40610,JPY
1046,E_Y,VVS1,62.5,55,0.31,32339,GBP
1725.723226,D_Y,VVS1,63.1,56,NA,16372,AUD
1312.0347238,E_Y,VVS1,62.5,54,0.31,7579,USD
146077.6133,B_Y,NA,60.5,60,0.31,23252,JPY
146077.6133,B_Y,VVS1,61.4,58,0.31,10626,JPY
1312.0347238,B_Y,VVS1,62.1,59,0.31,6011,USD
146077.6133,B_Y,VVS1,61.2,59,NA,44522,JPY
146077.6133,B_Y,VVS1,61.1,58,NA,11938,JPY
1046,E_Y,VVS1,61.9,55,0.31,8569,GBP
1725.723226,B_Y,VVS1,62.5,57,0.31,30111,AUD
1312.0347238,E_Y,VVS1,62.5,57,NA,34624,USD
1046,B_Y,VVS1,62.2,59,0.31,18279,GBP
1046,B_X,SI1,61.1,58,0.45,27706,GBP
1046,B_Y,NA,63,58,0.31,38770,GBP
1727.373057,E_T,VS1,62.5,54,0.39,41033,AUD
1229.709876,D_P,VS2,62.5,56,0.51,37452,EUR
1229.709876,B_A,VVS1,60.6,59,0.38,45122,EUR
1727.373057,C_T,VS2,60.4,64,0.5,45002,AUD
1729.022888,D_T,SI1,62.2,60,0.5,14395,AUD
1048,D_T,SI1,63.5,56,0.5,44621,GBP
1729.022888,E_R,NA,61.3,55.8,0.32,46670,AUD
146356.9204,E_C,NA,61.2,57,0.42,20182,JPY
146356.9204,B_A,VS2,61.6,59,0.43,33427,JPY
1314.5433944,E_A,VS2,62,57,NA,41622,USD
1314.5433944,E_A,VS2,62.2,57,0.43,26344,USD
1729.022888,E_A,VS2,62.8,56,0.43,32856,AUD
1232.058892,D_X,VVS2,60.9,52,0.4,9600,EUR
1232.058892,D_X,VVS2,62,56,NA,21388,EUR
1730.672719,C_Y,NA,63.1,56,0.52,53068,AUD
1315.7977297,D_Y,NA,62.8,57,0.46,33696,USD
1049,D_Y,NA,63,55,0.52,16044,GBP
1315.7977297,E_X,VVS1,62,55,0.37,46547,USD
1730.672719,A_T,I1,70.8,55,NA,27915,AUD
146496.57395,A_A,NA,65.4,57,0.39,37183,JPY
1050,D_R,VVS2,60.8,58,0.33,51340,GBP
1050,E_T,VVS1,61,56,0.47,17082,GBP
1317.052065,E_R,VS2,61.1,56,0.37,52429,USD
1732.32255,A_Y,NA,65,59,0.5,45202,AUD
1050,B_P,NA,60.3,59,NA,46802,GBP
1233.2334,E_T,NA,62.2,56,0.4,43084,EUR
1233.2334,B_Y,NA,58.9,58,NA,29928,EUR
1050,B_Y,VVS2,61.7,59,0.4,53314,GBP
1732.32255,B_Y,VVS2,62.5,60,0.4,42845,AUD
146636.2275,E_Y,VVS2,62.4,56,0.4,43025,JPY
146636.2275,B_Y,NA,62.7,59,0.4,1611,JPY
1317.052065,B_X,VS1,60.4,59,0.4,40746,USD
1317.052065,E_X,VS1,61.1,56,0.4,29629,USD
146636.2275,B_X,VS1,60.5,60,0.4,14556,JPY
1050,E_X,VS1,61.3,56,0.4,41037,GBP
1050,B_X,VS1,61.5,59,0.4,50748,GBP
1233.2334,B_X,VS1,61.4,58,0.4,28460,EUR
1050,B_X,VS1,61.4,58,0.4,35211,GBP
1317.052065,B_X,VS1,62.6,58,0.4,48848,USD
1317.052065,B_X,VS1,62.5,57,NA,26428,USD
1050,B_X,NA,62.9,58,0.4,11434,GBP
1233.2334,B_X,VS1,61.9,59,0.4,15557,EUR
1233.2334,B_X,VS1,62.5,59,0.4,4565,EUR
1050,E_R,NA,62.3,57,0.4,45703,GBP
1233.2334,B_R,VS2,61.7,59,0.4,49765,EUR
1050,E_R,VS2,60.4,56,0.4,72,GBP
1317.052065,E_R,VS2,61.3,56,0.4,36363,USD
1233.2334,E_R,VS2,62.8,57,NA,41119,EUR
1233.2334,E_R,NA,61.5,55,0.4,5448,EUR
146636.2275,E_R,VS2,61.6,57,0.4,14136,JPY
146636.2275,C_Y,VVS2,61.4,64,NA,53002,JPY
146636.2275,E_Y,VS1,62.3,57,0.4,21646,JPY
1318.3064003,D_Y,NA,63.3,59,0.41,28375,USD
1051,D_A,VS1,61.9,53,NA,888,GBP
146775.88105,E_T,SI2,60.8,56,NA,49003,JPY
1235.582416,A_X,SI1,65.6,54,0.51,2963,EUR
1319.5607356,E_X,VVS2,60.3,55,NA,35121,USD
1319.5607356,E_C,VVS1,61.4,55,NA,18400,USD
146915.5346,E_T,NA,62.8,57,0.53,33691,JPY
1052,E_A,VVS1,60.2,57,0.33,42271,GBP
1235.582416,E_A,VVS1,61.2,56,0.33,47535,EUR
146915.5346,E_A,VVS1,61.8,57,0.33,44176,JPY
1319.5607356,E_A,VVS1,61.5,56,0.33,17830,USD
1235.582416,B_R,VVS2,60.1,58,0.34,39709,EUR
146915.5346,E_A,VVS1,61.7,56,0.33,46769,JPY
146915.5346,D_T,SI1,63.1,56,0.51,5205,JPY
1235.582416,E_Y,IF,61.6,55,0.33,50112,EUR
1052,C_Y,IF,57.9,60,0.33,11640,GBP
1319.5607356,E_Y,IF,62.2,56,0.33,8763,USD
1052,E_Y,IF,61.6,53,NA,24734,GBP
1052,E_Y,IF,61.7,55,NA,43691,GBP
1319.5607356,E_Y,IF,61.8,55,0.33,20809,USD
1735.622212,E_Y,IF,62.1,56,0.33,33088,AUD
1735.622212,E_Y,IF,61.3,57,0.33,23037,AUD
1319.5607356,E_Y,IF,61.9,54,NA,22491,USD
1235.582416,B_X,NA,58.1,59,0.51,35203,EUR
1052,B_X,SI2,58.1,59,0.51,1775,GBP
1735.622212,B_Y,SI2,60.8,59,0.51,8787,AUD
1735.622212,C_A,IF,64.2,60,0.31,1111,AUD
1320.8150709,D_A,VVS1,60,59,0.38,42929,USD
1320.8150709,D_A,IF,59.5,57,0.36,39295,USD
1053,B_A,VS1,61.2,59,0.4,15616,GBP
1236.756924,B_A,VS1,60.4,59,0.4,31774,EUR
147055.18815,E_A,VS1,62.3,56,NA,1339,JPY
1737.272043,D_A,VS1,62.6,56,NA,52884,AUD
1320.8150709,D_A,NA,60.1,58,0.4,19610,USD
1053,D_A,VS1,61.8,56,0.4,47973,GBP
1236.756924,E_A,VS1,61.6,56,0.4,3178,EUR
1053,E_A,VS1,62,54,0.4,42141,GBP
613.3699617,B_C,VS2,62.2,58,0.31,23188,USD
613.3699617,B_C,VS2,61.3,60,NA,39429,USD
489,E_C,NA,62.2,55,0.31,35200,GBP
68290.58595,C_C,VS2,63.1,58,0.31,51881,JPY
489,D_T,VS1,62.8,57,0.31,16593,GBP
489,C_C,VS2,63.1,58,NA,39068,GBP
806.767359,C_T,VS1,63.7,55,0.31,41531,AUD
489,C_C,NA,63.5,57,0.31,50860,GBP
68290.58595,C_T,VS1,63.9,56,0.31,39333,JPY
68290.58595,B_T,VS1,59.2,60,0.31,7635,JPY
613.3699617,C_T,NA,63.2,56,0.31,19944,USD
806.767359,E_T,NA,61.6,55,0.31,19905,AUD
806.767359,E_C,VS2,62.4,55,0.31,48094,AUD
68430.2395,D_Y,SI1,61.8,55,NA,7195,JPY
490,E_Y,VS2,61.5,56,0.27,35360,GBP
808.41719,E_Y,NA,61.5,55,0.27,32380,AUD
575.50892,E_Y,VS2,61.6,54,0.27,29719,EUR
808.41719,E_X,VS2,61.8,54,0.28,50144,AUD
808.41719,E_Y,VS1,62.1,55,0.28,16370,AUD
1053,D_A,VS1,60.5,61,0.4,5566,GBP
1320.8150709,E_A,VVS2,61.4,55,0.3,15833,USD
1236.756924,D_A,NA,62.4,54,0.4,16700,EUR
1053,E_A,VS1,61.7,55,0.4,16203,GBP
1737.272043,E_A,NA,61.6,54,0.43,32545,AUD
1236.756924,C_A,IF,57.7,54,0.36,10204,EUR
1320.8150709,B_X,NA,58.8,59,0.39,9402,USD
147055.18815,E_X,VS2,60,57,0.39,30069,JPY
1236.756924,B_X,VS2,62.4,58,0.39,47176,EUR
147055.18815,B_X,VS2,58.4,62,NA,1392,JPY
1737.272043,E_C,NA,62.3,56,0.36,52620,AUD
147055.18815,B_Y,VVS2,61.9,58,0.36,34486,JPY
1053,E_Y,VVS2,62.3,56,NA,18689,GBP
1053,B_Y,SI1,62,59,0.51,7815,GBP
147194.8417,D_T,SI1,62.8,60,0.5,24646,JPY
1237.931432,D_A,VVS2,59.5,58,0.39,18422,EUR
147194.8417,E_R,VVS2,61.3,56,NA,53516,JPY
1237.931432,E_C,SI2,61,55,NA,41438,EUR
1740.571705,B_P,VS2,62.7,61,NA,53057,AUD
147334.49525,D_A,VVS1,60.9,56,NA,26609,JPY
1055,B_Y,SI1,58.5,60,0.47,843,GBP
1055,E_Y,NA,59,60,NA,7177,GBP
1055,E_Y,VS1,62.8,58,NA,20755,GBP
1323.3237415,E_Y,VS1,61,56,0.42,3661,USD
1056,E_A,VVS2,61.6,56,0.4,20289,GBP
1324.5780768,B_A,VVS2,60.8,59,0.4,50240,USD
1742.221536,E_A,VVS2,61.5,55,NA,9486,AUD
147474.1488,D_R,VVS2,61.4,59,0.39,44661,JPY
1056,E_T,IF,62,55,0.43,13292,GBP
1742.221536,B_R,VS2,60.2,59,0.43,29685,AUD
1240.280448,E_Y,VVS2,61.4,55,0.43,23882,EUR
1240.280448,D_Y,NA,62.3,60,0.43,27132,EUR
1742.221536,E_R,VS2,61.8,56,NA,13739,AUD
1324.5780768,D_X,VS1,62.2,61,0.43,26868,USD
1742.221536,B_R,VS2,60.7,58,0.43,19826,AUD
1056,D_X,NA,61,57,NA,40435,GBP
1324.5780768,B_X,VS1,59.9,58,NA,50502,USD
1240.280448,E_R,VS2,60.7,57,0.43,9484,EUR
147474.1488,E_Y,NA,60.9,57,0.43,8288,JPY
1240.280448,D_Y,VVS2,62.2,55,0.43,45450,EUR
1324.5780768,E_Y,VVS2,60.1,57,NA,25359,USD
1742.221536,C_C,SI1,57.6,61,0.52,20899,AUD
1240.280448,E_A,VVS2,61.7,56,0.39,24138,EUR
147474.1488,E_Y,VVS1,60.9,55,0.36,20382,JPY
147474.1488,E_T,VS2,61.2,56,0.41,7382,JPY
147474.1488,E_C,SI1,62.2,55,0.41,33518,JPY
1240.280448,E_C,SI1,61.7,56,0.41,45802,EUR
147474.1488,E_C,SI1,61.3,55,0.41,10870,JPY
1056,E_Y,NA,62.1,55,0.37,3069,GBP
1240.280448,E_Y,IF,61.2,56,0.37,14706,EUR
1742.221536,E_Y,IF,62.1,54,0.37,48775,AUD
1324.5780768,E_Y,IF,61.2,56,0.37,7411,USD
1324.5780768,E_X,IF,62.5,54,0.36,47711,USD
1324.5780768,B_A,VVS2,61.4,56,NA,11328,USD
147474.1488,B_Y,VVS2,62.2,58,0.41,25551,JPY
147613.80235,D_X,NA,62.3,60,0.52,3804,JPY
1057,D_A,VVS1,60,61,0.41,39256,GBP
1241.454956,D_A,VVS1,59.8,62,0.41,3355,EUR
1057,E_A,VVS1,62.1,56,NA,17059,GBP
1743.871367,B_A,VVS1,61.2,58,0.41,42913,AUD
1241.454956,E_T,SI1,62.1,54,NA,39667,EUR
147613.80235,E_T,NA,62,55,0.54,45415,JPY
147613.80235,E_T,NA,61.9,54,0.54,46967,JPY
1058,D_X,VS1,62.1,54.7,0.38,7088,GBP
1327.0867474,C_X,NA,57.7,61,0.39,3842,USD
1058,B_A,SI2,62.5,54,0.57,19936,GBP
1058,B_A,SI2,62.5,54,0.57,51184,GBP
1242.629464,E_C,NA,62.7,55,NA,30404,EUR
1058,D_X,SI2,63.3,59,0.47,20572,GBP
1747.171029,E_X,NA,61.4,56,0.36,51204,AUD
1243.803972,E_Y,VVS1,61.2,56,0.4,39722,EUR
1243.803972,E_Y,VVS1,62.2,54,0.4,13021,EUR
147893.10945,E_Y,VVS1,61.8,53,0.4,17229,JPY
1747.171029,E_R,VS1,62.3,56,NA,3850,AUD
1328.3410827,E_X,SI2,61.8,55,0.52,45481,USD
1059,C_A,NA,58.5,60,0.4,30185,GBP
1059,C_A,VS2,62.2,62,0.44,50827,GBP
1328.3410827,D_P,VS2,63.2,60,NA,26003,USD
1243.803972,B_T,SI1,61.7,58,0.5,4153,EUR
1243.803972,E_X,VS2,63.4,54,0.4,15554,EUR
1243.803972,A_C,NA,64.5,57,NA,42046,EUR
1243.803972,B_A,NA,62.3,56,NA,11238,EUR
1748.82086,B_R,VVS1,61.1,56,0.31,9554,AUD
1748.82086,E_R,VVS2,60.3,57,0.38,7159,AUD
1060,D_X,VVS2,61.9,59.7,0.38,10423,GBP
1748.82086,B_A,IF,61,59,NA,11083,AUD
1244.97848,C_A,NA,63.1,58,0.41,5908,EUR
1329.595418,E_T,VS2,60.6,57,NA,27303,USD
1060,C_C,NA,56.7,60,0.51,43911,GBP
148172.41655,E_T,NA,62.1,56,0.48,31971,JPY
1330.8497533,E_X,IF,61.5,55,0.31,25281,USD
1246.152988,E_X,IF,61.4,56,0.31,28321,EUR
1330.8497533,E_A,VVS1,61.6,56,0.32,9085,USD
1750.470691,D_P,IF,63.5,54,NA,53689,AUD
1061,B_T,VVS2,62.1,58,NA,20009,GBP
148172.41655,E_T,NA,61.7,56,0.41,23938,JPY
1330.8497533,B_T,VVS2,62.9,58,0.41,52780,USD
1750.470691,D_T,VVS2,63.1,56,NA,14538,AUD
148172.41655,D_T,VVS2,63.5,57,0.41,41173,JPY
1750.470691,E_T,VVS2,62.3,56,0.41,41573,AUD
1330.8497533,E_T,VVS2,61.6,57,0.41,13235,USD
148172.41655,B_T,VVS2,62.4,60,NA,50591,JPY
1750.470691,E_C,VS1,61.8,56,0.41,41336,AUD
148172.41655,B_C,NA,62,56,0.41,27415,JPY
1061,E_C,VS1,61.9,56,0.41,3169,GBP
1246.152988,E_Y,VS2,59.8,57,0.41,9340,EUR
1750.470691,B_Y,NA,59.8,61,0.41,14568,AUD
1750.470691,E_Y,VS2,60.9,57,0.41,364,AUD
1750.470691,B_Y,VS2,61.5,58,0.41,10041,AUD
148172.41655,B_Y,VS2,60.9,58,0.41,6193,JPY
1750.470691,B_Y,VS2,59.8,58,0.41,8669,AUD
1246.152988,B_Y,VS2,61,56,0.41,24991,EUR
1246.152988,B_Y,VS2,59.7,59,0.41,20026,EUR
1061,E_Y,NA,62.7,55,0.41,51818,GBP
1246.152988,E_Y,VS2,61.4,55,0.41,16952,EUR
1750.470691,B_Y,VS2,61.3,57,0.41,20588,AUD
1330.8497533,B_Y,NA,61.4,59,NA,29094,USD
1750.470691,B_Y,VS2,61.6,58,NA,9582,AUD
1330.8497533,B_Y,VS2,60.9,61,0.41,50874,USD
1246.152988,E_Y,VS2,62.7,56,NA,36729,EUR
1246.152988,E_Y,VS2,62.1,57,0.41,35017,EUR
1330.8497533,E_Y,VS2,62.4,55,0.41,6846,USD
1061,B_Y,NA,61.9,59,0.41,9353,GBP
1750.470691,B_Y,VS2,61.7,61,0.41,50130,AUD
1330.8497533,E_Y,VS2,62.2,57,NA,12220,USD
1061,E_A,VVS1,62.2,55,0.32,18857,GBP
1061,E_X,VVS1,61.1,56,0.32,51906,GBP
1752.120522,E_A,VVS2,60.8,57,NA,47723,AUD
1062,E_X,NA,62.1,56,NA,5670,GBP
148451.72365,B_Y,SI1,60.6,59,0.46,10590,JPY
1753.7703529999999,B_T,VVS2,61.5,57,0.44,22626,AUD
1248.502004,E_X,NA,60.3,57,0.36,30797,EUR
148451.72365,B_A,VS1,60.8,58,0.35,42613,JPY
1753.7703529999999,E_A,VS1,61.2,56,0.35,30713,AUD
1753.7703529999999,B_A,NA,62.3,60,0.35,19257,AUD
1333.3584239,E_A,VS1,62.3,56,0.35,35450,USD
1753.7703529999999,E_R,NA,61.3,56,0.35,40422,AUD
1753.7703529999999,B_Y,VS2,60.6,58,NA,55,AUD
1333.3584239,B_P,IF,62.7,60,0.4,1985,USD
148451.72365,B_P,NA,62.2,61,NA,52617,JPY
1333.3584239,E_P,IF,62.4,56,NA,21157,USD
1753.7703529999999,E_P,IF,62.6,56,NA,39377,AUD
1753.7703529999999,B_R,VS2,59.7,58,0.35,15078,AUD
1248.502004,E_R,VS2,61.8,55,NA,35247,EUR
1753.7703529999999,E_R,NA,61.6,56,0.35,43020,AUD
1753.7703529999999,E_R,VS2,60.9,57,NA,15024,AUD
1753.7703529999999,B_R,VS2,61.9,58,0.35,12966,AUD
1753.7703529999999,E_R,NA,62.3,55,NA,12732,AUD
148451.72365,E_R,VS2,61.5,56,0.35,43657,JPY
1248.502004,E_R,VS2,62.5,55,0.35,25477,EUR
1333.3584239,E_R,VS2,62.4,55,0.35,32946,USD
1248.502004,D_Y,NA,63.3,57,0.5,32331,EUR
1753.7703529999999,B_X,SI1,61.2,59,0.5,19078,AUD
148451.72365,E_R,NA,61.8,56,0.35,51546,JPY
1063,E_R,VS2,62.4,57,0.35,24976,GBP
148591.3772,E_R,NA,61.7,55,0.36,22126,JPY
1755.420184,E_R,VS1,62.3,54,0.4,46818,AUD
1249.676512,B_R,SI1,60.1,58,NA,42254,EUR
148591.3772,E_R,SI1,61.5,56,0.43,5932,JPY
1249.676512,B_R,SI1,61.1,59,0.43,27573,EUR
1249.676512,E_R,VVS1,61,57,0.32,10147,EUR
1334.6127592,B_Y,IF,59.8,58,NA,31786,USD
1757.070015,E_P,SI2,61.4,54,0.63,10719,AUD
1335.8670945,E_X,SI2,62.2,56,0.54,50098,USD
1250.85102,D_A,VS2,63.1,56,0.39,17073,EUR
1065,E_C,SI2,61,55,0.52,11502,GBP
1252.025528,D_A,VVS2,62.8,58,0.4,19160,EUR
1066,D_R,VS1,60.7,60,0.42,28390,GBP
1758.719846,E_R,VVS2,60.6,56,0.32,676,AUD
1758.719846,E_R,VS2,61.7,55,0.32,48905,AUD
1337.1214298,C_X,VS2,56.8,62,0.45,18076,USD
1758.719846,E_R,NA,62.2,54,NA,53387,AUD
1760.369677,D_A,SI2,63,56,0.51,15935,AUD
1760.369677,E_R,NA,61.9,56,0.32,48606,AUD
149010.33785,E_R,NA,62,55,0.38,51297,JPY
1253.200036,B_R,VS1,62.4,59,0.38,48286,EUR
1253.200036,E_R,VVS1,61.7,55,0.32,4126,EUR
1253.200036,E_R,VS1,62.2,57,0.38,49371,EUR
1338.3757651,E_Y,VVS1,61.6,57,NA,33140,USD
149010.33785,E_R,VS1,62.5,56,0.38,18610,JPY
149010.33785,B_R,VS1,61.9,60,0.38,40933,JPY
1338.3757651,E_R,VVS1,61.8,56,0.32,37995,USD
149010.33785,E_X,VVS2,62.4,56,0.33,18763,JPY
1254.374544,D_T,SI1,62.5,58,0.51,48672,EUR
1254.374544,D_X,SI2,61.4,61,0.5,14153,EUR
1762.019508,D_C,SI1,62.9,58,0.5,41133,AUD
1254.374544,E_C,VVS1,62.4,55,0.42,27104,EUR
149149.9914,B_C,VVS1,62,58,0.42,33507,JPY
1254.374544,D_T,NA,60.3,63,NA,30819,EUR
1762.019508,B_X,SI2,62.1,56,0.51,21885,AUD
1254.374544,E_A,NA,60.9,56,0.38,23410,EUR
149149.9914,E_Y,NA,60.8,56,0.41,18726,JPY
1254.374544,E_Y,NA,62.4,55,0.41,21726,EUR
1339.6301004,E_Y,VVS1,62.4,53,0.41,11391,USD
1068,E_Y,VVS1,62.5,53,0.41,48148,GBP
1340.8844357,B_R,VVS1,61.4,58,0.37,32861,USD
149289.64495,E_X,NA,61.6,55,0.42,19178,JPY
1255.549052,A_A,NA,57.3,60,0.4,11034,EUR
1763.669339,E_A,VS1,61.9,56,NA,32232,AUD
1255.549052,E_A,VS1,61.6,56,NA,18303,EUR
149289.64495,E_A,VS1,62.7,55,0.38,28188,JPY
1763.669339,B_A,VS1,60.7,59,0.38,42625,AUD
1255.549052,E_A,VS1,62.1,56,NA,47820,EUR
1763.669339,E_R,VVS1,61.3,57,0.3,13314,AUD
149289.64495,E_R,VVS1,61.1,57,0.3,1274,JPY
149289.64495,B_Y,VS1,61.9,56,NA,31701,JPY
1255.549052,B_Y,NA,60.6,58,0.38,43340,EUR
1255.549052,E_Y,VS1,60.8,56,0.38,48654,EUR
614.624297,E_Y,VS1,61.8,54,0.24,37646,USD
808.41719,E_X,SI1,61.7,55,NA,43787,AUD
68430.2395,C_X,NA,59.1,60,NA,22933,JPY
808.41719,E_A,I1,60.7,57,0.32,14209,AUD
490,C_C,SI1,63.3,56,NA,21069,GBP
490,E_C,NA,62.6,56,0.34,30022,GBP
614.624297,C_C,SI1,63.7,57,0.34,35863,USD
576.683428,E_C,VS2,62.3,56,0.3,49053,EUR
810.067021,E_C,NA,62.4,54,0.3,19587,AUD
615.8786323,E_C,NA,62.2,54,0.3,34147,USD
68569.89305,E_C,VS2,61.8,58,0.3,26881,JPY
576.683428,E_C,VS2,62.1,55,NA,33181,EUR
810.067021,E_C,NA,60.9,58,NA,1977,AUD
810.067021,E_C,VS2,62.3,57,0.3,49514,AUD
491,E_C,VS2,62.3,54,0.3,17712,GBP
615.8786323,E_C,VS2,62.4,55,0.3,45451,USD
491,E_C,VS2,62.6,55,0.3,23694,GBP
68569.89305,E_C,VS2,62.3,57,0.3,22557,JPY
810.067021,E_T,VS1,62,58,0.3,52230,AUD
149289.64495,B_A,VS1,60.7,59,NA,8706,JPY
149289.64495,B_A,VS1,60.2,58,NA,25954,JPY
149289.64495,B_A,VS1,61.5,58,NA,6154,JPY
1069,A_Y,I1,60.4,58,0.7,12645,GBP
149289.64495,A_Y,NA,67.5,55,NA,24398,JPY
1069,A_X,NA,64.7,60,0.5,42121,GBP
1763.669339,B_R,VS2,61.1,56,0.33,16195,AUD
1255.549052,B_A,VS1,61,55,NA,51244,EUR
1342.138771,D_X,SI2,62.7,56,NA,25223,USD
1342.138771,D_Y,SI2,60.8,58,0.53,43307,USD
1070,E_X,VVS1,61,57,0.38,44484,GBP
